case_id,cohorts,direct_fraction,false_corridor_correction,input_challenge_trigger,input_side_raw_margin_j,matched_uniform_alpha,method_id,method_left_raw_route,method_reference_energy_j,method_reference_regret_j,method_route_duration_s,method_route_length_m,method_selected_route,numeric_gate_passed,outcome,raw_minus_method_distance_m,raw_minus_method_energy_j,raw_minus_method_energy_percent,raw_minus_method_time_s,raw_reference_energy_j,raw_reference_regret_j,raw_route_duration_s,raw_route_length_m,raw_same_geometry_suppress_minus_full_energy_j,raw_selected_route,raw_valid_lift_opportunity,reference_false_corridor,reference_oracle_route,reference_valid_route,reference_valid_route_abandonment,split,task_id,tau_j,terrain_group_sha256,transition_length_m,valid_lift_abandonment,valid_lift_retained_without_material_harm,world_id
case_011799,"[""population""]",0.5,False,False,,0.7608875716443138,s_only,False,91138.4740797019,0.0,364.692333351568,2828.7481725316593,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,91138.4740797019,0.0,364.692333351568,2828.7481725316593,-19242.089548380856,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f050_l1200,91.13847407970191,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""population""]",0.5,False,False,,0.7608875716443138,matched_uniform,False,91138.4740797019,0.0,364.692333351568,2828.7481725316593,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,91138.4740797019,0.0,364.692333351568,2828.7481725316593,-19242.089548380856,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f050_l1200,91.13847407970191,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,hard_warning,True,,,255.98405483794784,2025.1961017210542,direct_mid,True,hard_harm_method_reference_infeasible,174.27557758523835,,,31.12341138712094,93804.07871354722,0.0,287.1074662250688,2199.4716793062926,-19444.77754895993,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f060_l0900,93.80407871354723,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,continuous_attenuation,False,93804.07871354722,0.0,287.1074662250688,2199.4716793062926,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,93804.07871354722,0.0,287.1074662250688,2199.4716793062926,-19444.77754895993,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l0900,93.80407871354723,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,s_only,False,93804.07871354722,0.0,287.1074662250688,2199.4716793062926,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,93804.07871354722,0.0,287.1074662250688,2199.4716793062926,-19444.77754895993,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l0900,93.80407871354723,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,matched_uniform,False,93804.07871354722,0.0,287.1074662250688,2199.4716793062926,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,93804.07871354722,0.0,287.1074662250688,2199.4716793062926,-19444.77754895993,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l0900,93.80407871354723,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,hard_warning,True,106540.56784433764,12065.686700419144,273.5049919637537,2025.1961017210542,direct_mid,True,harm,174.27557758523835,-12065.686700419144,-12.771317152586684,11.538465532836653,94474.8811439185,0.0,285.04345749659035,2199.4716793062926,-20402.39387938069,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f060_l0900,94.4748811439185,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,continuous_attenuation,False,94474.8811439185,0.0,285.04345749659035,2199.4716793062926,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,94474.8811439185,0.0,285.04345749659035,2199.4716793062926,-20402.39387938069,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l0900,94.4748811439185,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,s_only,False,94474.8811439185,0.0,285.04345749659035,2199.4716793062926,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,94474.8811439185,0.0,285.04345749659035,2199.4716793062926,-20402.39387938069,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l0900,94.4748811439185,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,5807.613729933037,0.66873110435921,matched_uniform,False,94474.8811439185,0.0,285.04345749659035,2199.4716793062926,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,94474.8811439185,0.0,285.04345749659035,2199.4716793062926,-20402.39387938069,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l0900,94.4748811439185,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,hard_warning,True,104160.90633546133,8691.446015615715,330.8828812851631,2623.239215815544,direct_mid,True,harm,133.77822680790587,-8691.446015615715,-9.103901903810165,24.30406213184358,95469.46031984562,0.0,355.18694341700666,2757.01744262345,-26424.46791252686,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f060_l1200,95.46946031984562,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,continuous_attenuation,False,95469.46031984562,0.0,355.18694341700666,2757.01744262345,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,95469.46031984562,0.0,355.18694341700666,2757.01744262345,-26424.46791252686,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l1200,95.46946031984562,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,s_only,False,95469.46031984562,0.0,355.18694341700666,2757.01744262345,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,95469.46031984562,0.0,355.18694341700666,2757.01744262345,-26424.46791252686,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l1200,95.46946031984562,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,matched_uniform,False,95469.46031984562,0.0,355.18694341700666,2757.01744262345,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,95469.46031984562,0.0,355.18694341700666,2757.01744262345,-26424.46791252686,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l1200,95.46946031984562,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,hard_warning,True,111086.26756339517,15827.921947608062,358.4250634961489,2623.239215815544,direct_mid,True,harm,133.77822680790587,-15827.921947608062,-16.615785047798383,-8.394736510436303,95258.34561578711,0.0,350.0303269857126,2757.01744262345,-26906.669149519483,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f060_l1200,95.2583456157871,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,continuous_attenuation,False,95258.34561578711,0.0,350.0303269857126,2757.01744262345,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,95258.34561578711,0.0,350.0303269857126,2757.01744262345,-26906.669149519483,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l1200,95.2583456157871,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,s_only,False,95258.34561578711,0.0,350.0303269857126,2757.01744262345,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,95258.34561578711,0.0,350.0303269857126,2757.01744262345,-26906.669149519483,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l1200,95.2583456157871,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.6,False,True,8022.360110330774,0.7313001991891734,matched_uniform,False,95258.34561578711,0.0,350.0303269857126,2757.01744262345,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,95258.34561578711,0.0,350.0303269857126,2757.01744262345,-26906.669149519483,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f060_l1200,95.2583456157871,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,hard_warning,True,95939.7890496866,10354.35870339023,255.5618071949233,2023.666004272696,direct_mid,True,harm,100.93517551371065,-10354.35870339023,-12.098272639974292,18.176355009287533,85585.43034629637,0.0,273.7381622042108,2124.6011797864066,-18841.657075913477,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f070_l0900,85.58543034629638,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,continuous_attenuation,False,85585.43034629637,0.0,273.7381622042108,2124.6011797864066,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,85585.43034629637,0.0,273.7381622042108,2124.6011797864066,-18841.657075913477,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f070_l0900,85.58543034629638,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,s_only,False,85585.43034629637,0.0,273.7381622042108,2124.6011797864066,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,85585.43034629637,0.0,273.7381622042108,2124.6011797864066,-18841.657075913477,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f070_l0900,85.58543034629638,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,matched_uniform,False,85585.43034629637,0.0,273.7381622042108,2124.6011797864066,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,85585.43034629637,0.0,273.7381622042108,2124.6011797864066,-18841.657075913477,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f070_l0900,85.58543034629638,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,hard_warning,True,98069.2538262044,13184.774159342647,263.47145075775745,2023.666004272696,direct_mid,True,harm,100.93517551371065,-13184.774159342647,-15.5326088009112,1.6443853200267426,84884.47966686175,0.0,265.1158360777842,2124.6011797864066,-19296.461972314646,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f070_l0900,84.88447966686175,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,continuous_attenuation,False,84884.47966686175,0.0,265.1158360777842,2124.6011797864066,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,84884.47966686175,0.0,265.1158360777842,2124.6011797864066,-19296.461972314646,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f070_l0900,84.88447966686175,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,s_only,False,84884.47966686175,0.0,265.1158360777842,2124.6011797864066,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,84884.47966686175,0.0,265.1158360777842,2124.6011797864066,-19296.461972314646,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f070_l0900,84.88447966686175,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.7,False,True,8416.581462358328,0.6626172686086877,matched_uniform,False,84884.47966686175,0.0,265.1158360777842,2124.6011797864066,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,84884.47966686175,0.0,265.1158360777842,2124.6011797864066,-19296.461972314646,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f070_l0900,84.88447966686175,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,hard_warning,False,,,179.9264221930339,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,179.9264221930339,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,continuous_attenuation,False,,,179.9264221930339,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,179.9264221930339,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,s_only,False,,,179.9264221930339,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,179.9264221930339,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,matched_uniform,False,,,179.9264221930339,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,179.9264221930339,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,hard_warning,False,,,173.5221271238184,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,173.5221271238184,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,continuous_attenuation,False,,,173.5221271238184,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,173.5221271238184,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,s_only,False,,,173.5221271238184,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,173.5221271238184,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.655466412759954,matched_uniform,False,,,173.5221271238184,1425.481645557156,direct_mid,True,undefined_both_reference_infeasible,0.0,,,0.0,,,173.5221271238184,1425.481645557156,,direct_mid,False,False,,False,False,confirmation,case_011799_f075_l0600,1.0,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,600.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,hard_warning,True,88009.89646201707,0.0,340.28567792534807,2676.1800792199183,ridge_downstream,True,benefit,-53.49121808480777,11660.76804841966,11.699297988726299,-9.74913600426953,99670.66451043673,11660.76804841966,330.53654192107854,2622.6888611351105,-39374.98741565064,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,88.00989646201708,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,continuous_attenuation,False,99670.66451043673,11660.76804841966,330.53654192107854,2622.6888611351105,direct_mid,True,equivalent,0.0,0.0,0.0,0.0,99670.66451043673,11660.76804841966,330.53654192107854,2622.6888611351105,-39374.98741565064,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,99.67066451043674,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,s_only,False,99670.66451043673,11660.76804841966,330.53654192107854,2622.6888611351105,direct_mid,True,equivalent,0.0,0.0,0.0,0.0,99670.66451043673,11660.76804841966,330.53654192107854,2622.6888611351105,-39374.98741565064,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,99.67066451043674,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,matched_uniform,False,99670.66451043673,11660.76804841966,330.53654192107854,2622.6888611351105,direct_mid,True,equivalent,0.0,0.0,0.0,0.0,99670.66451043673,11660.76804841966,330.53654192107854,2622.6888611351105,-39374.98741565064,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,99.67066451043674,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_w
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,hard_warning,True,86457.20695973394,0.0,330.2678299173957,2676.1800792199183,ridge_downstream,True,benefit,-53.49121808480777,15205.089010069467,14.956468241269912,8.605897055157811,101662.29596980341,15205.089010069467,338.8737269725535,2622.6888611351105,-40278.089787467055,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,86.45720695973395,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,continuous_attenuation,False,101662.29596980341,15205.089010069467,338.8737269725535,2622.6888611351105,direct_mid,True,equivalent,0.0,0.0,0.0,0.0,101662.29596980341,15205.089010069467,338.8737269725535,2622.6888611351105,-40278.089787467055,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,101.66229596980341,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,s_only,False,101662.29596980341,15205.089010069467,338.8737269725535,2622.6888611351105,direct_mid,True,equivalent,0.0,0.0,0.0,0.0,101662.29596980341,15205.089010069467,338.8737269725535,2622.6888611351105,-40278.089787467055,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,101.66229596980341,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""population""]",0.75,False,False,,0.7161250080321159,matched_uniform,False,101662.29596980341,15205.089010069467,338.8737269725535,2622.6888611351105,direct_mid,True,equivalent,0.0,0.0,0.0,0.0,101662.29596980341,15205.089010069467,338.8737269725535,2622.6888611351105,-40278.089787467055,direct_mid,False,False,ridge_downstream,False,False,confirmation,case_011799_f075_l1200,101.66229596980341,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,1200.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,hard_warning,True,86117.2889965378,9487.544868302983,255.13056274847693,2022.634173772343,direct_mid,True,harm,45.75999966501536,-9487.544868302983,-12.381021202975967,8.276400901417475,76629.74412823482,0.0,263.4069636498944,2068.3941734373584,-16762.18209112127,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f080_l0900,76.62974412823482,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,continuous_attenuation,False,76629.74412823482,0.0,263.4069636498944,2068.3941734373584,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,76629.74412823482,0.0,263.4069636498944,2068.3941734373584,-16762.18209112127,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f080_l0900,76.62974412823482,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,s_only,False,76629.74412823482,0.0,263.4069636498944,2068.3941734373584,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,76629.74412823482,0.0,263.4069636498944,2068.3941734373584,-16762.18209112127,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f080_l0900,76.62974412823482,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,matched_uniform,False,76629.74412823482,0.0,263.4069636498944,2068.3941734373584,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,76629.74412823482,0.0,263.4069636498944,2068.3941734373584,-16762.18209112127,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f080_l0900,76.62974412823482,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,hard_warning,True,86479.64298252686,11172.48971906511,256.2836003018888,2022.634173772343,direct_mid,True,harm,45.75999966501536,-11172.48971906511,-14.835894380415901,-2.976005483326503,75307.15326346175,0.0,253.30759481856228,2068.3941734373584,-16789.01259525273,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f080_l0900,75.30715326346174,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,continuous_attenuation,False,75307.15326346175,0.0,253.30759481856228,2068.3941734373584,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,75307.15326346175,0.0,253.30759481856228,2068.3941734373584,-16789.01259525273,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f080_l0900,75.30715326346174,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,s_only,False,75307.15326346175,0.0,253.30759481856228,2068.3941734373584,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,75307.15326346175,0.0,253.30759481856228,2068.3941734373584,-16789.01259525273,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f080_l0900,75.30715326346174,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.8,False,True,6031.222920854154,0.6509938537761387,matched_uniform,False,75307.15326346175,0.0,253.30759481856228,2068.3941734373584,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,75307.15326346175,0.0,253.30759481856228,2068.3941734373584,-16789.01259525273,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f080_l0900,75.30715326346174,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.9,False,True,3102.9025316372645,0.5886549911155676,hard_warning,True,77618.8836775189,5874.968181774981,254.93580995048183,2022.9591691737392,direct_mid,True,harm,11.301962192027986,-5874.968181774981,-8.188803386572207,2.0451306536566562,71743.91549574392,0.0,256.9809406041385,2034.2611313657671,-14634.629281402347,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f090_l0900,71.74391549574392,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.9,False,True,3102.9025316372645,0.5886549911155676,continuous_attenuation,False,71743.91549574392,0.0,256.9809406041385,2034.2611313657671,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,71743.91549574392,0.0,256.9809406041385,2034.2611313657671,-14634.629281402347,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f090_l0900,71.74391549574392,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.9,False,True,3102.9025316372645,0.5886549911155676,s_only,False,71743.91549574392,0.0,256.9809406041385,2034.2611313657671,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,71743.91549574392,0.0,256.9809406041385,2034.2611313657671,-14634.629281402347,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f090_l0900,71.74391549574392,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.9,False,True,3102.9025316372645,0.5886549911155676,matched_uniform,False,71743.91549574392,0.0,256.9809406041385,2034.2611313657671,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,71743.91549574392,0.0,256.9809406041385,2034.2611313657671,-14634.629281402347,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f090_l0900,71.74391549574392,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_w
case_011799,"[""challenge""]",0.9,False,True,3102.9025316372645,0.5886549911155676,hard_warning,True,77183.93277776486,6538.759646643943,252.10536566098813,2022.9591691737392,direct_mid,True,harm,11.301962192027986,-6538.759646643943,-9.25577694389351,-3.4653077395541345,70645.17313112092,0.0,248.640057921434,2034.2611313657671,-14651.89536784374,ridge_downstream,False,False,ridge_downstream,True,True,confirmation,case_011799_f090_l0900,70.64517313112091,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
case_011799,"[""challenge""]",0.9,False,True,3102.9025316372645,0.5886549911155676,continuous_attenuation,False,70645.17313112092,0.0,248.640057921434,2034.2611313657671,ridge_downstream,True,equivalent,0.0,0.0,0.0,0.0,70645.17313112092,0.0,248.640057921434,2034.2611313657671,-14651.89536784374,ridge_downstream,False,False,ridge_downstream,True,False,confirmation,case_011799_f090_l0900,70.64517313112091,b4129583baf423572b973ebb020ed42555d2637f733c0fcda407b67cd197d53d,900.0,False,False,fuxi_full
